Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
reformas integrales precios;16;18;2;210;3.04;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.06;0.15;0.88;416000;0.28,0.81,0.53,0.44,0.34,0.44,0.99,0.53,0.44,0.44,0.81,0.99
pintura caucho;16;14;-2;210;0.54;http://tenders.es/pregunta/entre-una-mano-y-otra-de-pintura-de-cauchocuanto-tiempo-tiene-que-pasar_589/;0.06;0.02;0.38;819000;0.81,0.65,0.81,0.81,0.65,0.65,0.99,0.99,0.99,0.65,0.65,0.81
precio ventanas climalit;15;15;0;210;0.61;http://tenders.es/presupuesto/madrid/madrid/cambiar-ventanas-por-climalit_3497/;0.06;0.03;0.80;452000;0.35,0.23,0.23,0.23,0.19,0.19,0.28,0.28,0.54,0.67,0.99,0.81
precio tela asfaltica;17;17;0;260;0.50;http://tenders.es/presupuesto/valencia/alacuas/poner-tela-asfaltica-en-terraza-de-unos-120-m2-mas-o-menos_6577/;0.06;0.02;0.41;80000;0.81,0.66,0.81,0.66,0.66,0.66,0.81,0.99,0.81,0.81,0.81,0.81
interruptor de control de potencia;17;17;0;260;0.00;http://tenders.es/definicion/interruptor-de-control-de-potencia-icp/;0.06;0.00;0.06;513000;0.82,0.67,0.99,0.67,0.44,0.36,0.54,0.82,0.82,0.82,0.82,0.82
precio lana de roca;17;18;1;260;0.46;http://tenders.es/pregunta/es-buen-aislante-acustico-la-lana-de-roca_391/;0.06;0.02;0.70;410000;0.67,0.44,0.54,0.44,0.54,0.44,0.54,0.44,0.82,0.67,0.99,0.82
presupuestos pintura piso;6;7;1;20;6.30;http://tenders.es/presupuesto/madrid/ciempozuelos/pintar-piso-90-m2_865/;0.05;0.30;0.86;1100000;0.99,0.99,0.67,0.99,0.67,0.33,0.67,0.67,0.33,0.33,0.67,0.33
presupuestos reforma;6;7;1;20;3.70;http://tenders.es/;0.05;0.17;0.90;23600000;0.67,0.33,0.33,0.33,0.67,0.33,0.67,0.99,0.67,0.33,0.67,0.33
estufa de pellets o de leña;5;5;0;20;0.00;http://tenders.es/pregunta/estufa-de-lena-o-de-pellet_668/;0.05;0.00;0.49;243000;0.14,0.14,0.14,0.14,0.14,0.14,0.28,0.28,0.99,0.71,0.71,0.56
precio instalacion caldera gas;6;5;-1;20;2.95;http://tenders.es/presupuesto/madrid/madrid/instalacion-de-una-caldera-para-agua-caliente-de-gas-certificada_1181/;0.05;0.14;0.95;329000;0.50,0.25,0.25,0.25,0.25,0.25,0.50,0.50,0.50,0.50,0.50,0.99
presupuesto reforma madrid;5;5;0;20;4.08;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.05;0.19;0.84;11200000;0.11,0.11,0.11,0.22,0.22,0.22,0.22,0.11,0.33,0.22,0.33,0.99
presupuesto tarima flotante madrid;5;5;0;20;2.72;http://tenders.es/presupuesto/madrid/madrid/colocar-tarima-flotante_6901/;0.05;0.13;0.97;215000;0.33,0.33,0.33,0.33,0.67,0.33,0.67,0.33,0.99,0.67,0.99,0.67
precio acuchillado y barnizado parquet;6;6;0;20;4.01;http://tenders.es/presupuesto/madrid/alcobendas/acuchillar-parquet-y-barnizar-piso-de-105-m2-sin-muebles_2063/;0.05;0.19;0.81;36000;0.50,0.50,0.50,0.25,0.50,0.25,0.50,0.50,0.50,0.25,0.50,0.99
quitar gotele presupuesto;5;6;1;20;1.32;http://tenders.es/presupuesto/madrid/madrid/quitar-gotele-y-pintar-piso-de-120-m2_7079/;0.05;0.06;0.56;94000;0.67,0.67,0.99,0.67,0.67,0.67,0.33,0.67,0.33,0.33,0.67,0.67
quitar gotele presupuesto;6;8;2;20;1.32;http://tenders.es/presupuesto/madrid/san-sebastian-de-los-reyes/eliminar-gotele-alisado-de-paredes-y-pintura-de-una-habitacion_1160/;0.05;0.06;0.56;94000;0.67,0.67,0.99,0.67,0.67,0.67,0.33,0.67,0.33,0.33,0.67,0.67
se puede acuchillar la tarima flotante;6;7;1;20;1.75;http://tenders.es/presupuesto/madrid/pozuelo-de-alarcon/acuchillar-tarima-flotante-en-un-piso-con-50-m2-utiles-de-tarima_3994/;0.05;0.08;0.71;22000;0.67,0.33,0.99,0.33,0.67,0.99,0.99,0.33,0.33,0.33,0.33,0.33
presupuesto calefaccion gasoil;5;7;2;20;1.69;http://tenders.es/presupuesto/madrid/lozoya/instalacion-calefaccion-gasoil_221/;0.05;0.08;0.71;168000;0.50,0.25,0.50,0.25,0.00,0.50,0.50,0.25,0.50,0.75,0.99,0.99
estufas de leña o pellets;5;6;1;20;0.00;http://tenders.es/pregunta/estufa-de-lena-o-de-pellet_668/;0.05;0.00;0.92;345000;0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.99,0.99,0.99,0.50
precio forrar armario empotrado;6;7;1;20;0.72;http://tenders.es/presupuesto/toledo/toledo/forrar-armarios-empotrados_12014/;0.05;0.03;0.53;13000;0.40,0.40,0.40,0.20,0.20,0.20,0.40,0.99,0.40,0.60,0.40,0.80
precio riego automatico;6;4;-2;20;0.15;http://tenders.es/presupuesto/madrid/talamanca-de-jarama/instalar-riego-automatico-y-plantar-cesped-para-jardin_4481/;0.05;0.00;0.85;239000;0.99,0.99,0.99,0.99,0.33,0.99,0.67,0.33,0.33,0.33,0.33,0.99
presupuestos profesionales;6;6;0;20;2.44;http://tenders.es/;0.05;0.11;0.59;26200000;0.33,0.33,0.67,0.33,0.33,0.33,0.67,0.67,0.67,0.33,0.33,0.99
cuanto cuesta vestir un armario empotrado;6;6;0;20;0.43;http://tenders.es/presupuesto/madrid/madrid/vestir-armarios-empotrados_16449/;0.05;0.02;0.41;3000;0.75,0.75,0.50,0.25,0.50,0.50,0.50,0.50,0.25,0.25,0.75,0.99
como hacer un plato de ducha de obra;13;16;3;110;0.32;http://tenders.es/pregunta/mejor-ducha-con-plato-o-de-obra_892/;0.05;0.01;0.38;379000;0.65,0.99,0.82,0.65,0.82,0.82,0.53,0.24,0.53,0.65,0.99,0.53
instalar vitroceramica;13;0;0;110;0.00;http://tenders.es/presupuesto/madrid/madrid/instalar-una-placa-vitroceramica_12705/;0.05;0.00;0.10;70000;0.65,0.53,0.65,0.53,0.53,0.65,0.65,0.65,0.65,0.65,0.99,0.65
precio de pladur;14;13;-1;140;0.50;http://tenders.es/pregunta/precio-por-metro-de-pladur-colocado_183/;0.05;0.02;0.26;472000;0.65,0.54,0.35,0.42,0.42,0.42,0.42,0.65,0.65,0.65,0.99,0.81
muebles de baño de obra;14;14;0;140;0.09;http://tenders.es/presupuesto/madrid/madrid/hacer-un-mueble-de-bano-de-obra_6499/;0.05;0.00;0.37;14400000;0.82,0.65,0.82,0.82,0.65,0.65,0.82,0.82,0.99,0.65,0.99,0.99
vestir armarios;14;0;0;140;0.71;http://tenders.es/presupuesto/madrid/madrid/vestir-armarios-empotrados_16449/;0.05;0.03;0.73;455000;0.99,0.99,0.65,0.82,0.99,0.82,0.82,0.82,0.99,0.53,0.99,0.65
reformas pisos madrid;14;14;0;140;3.41;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.05;0.16;0.88;738000;0.99,0.54,0.42,0.54,0.42,0.54,0.54,0.42,0.42,0.42,0.65,0.42
acristalar terraza;14;13;-1;140;1.52;http://tenders.es/presupuesto/madrid/pozuelo-de-alarcon/acristalar-una-terraza-de-5-mts-de-largo_13362/;0.05;0.07;0.81;21000;0.44,0.34,0.22,0.28,0.28,0.34,0.22,0.34,0.44,0.44,0.99,0.99
como lacar una puerta;20;19;-1;320;0.03;http://tenders.es/pregunta/es-mas-caro-lacar-en-blanco-puertas-o-ponerlas-nuevas_639/;0.05;0.00;0.11;186000;0.67,0.99,0.99,0.81,0.54,0.81,0.99,0.67,0.23,0.10,0.23,0.35
presupuesto puerta corredera;11;10;-1;20;0.75;http://tenders.es/presupuesto/madrid/alcorcon/instalar-una-puerta-corredera-en-un-casoneto_4137/;0.05;0.03;0.75;236000;0.99,0.50,0.75,0.50,0.50,0.75,0.25,0.50,0.50,0.50,0.50,0.75
lacar puertas con pistola;11;9;-2;20;0.00;http://tenders.es/pregunta/lacar-con-rodillo-o-pistola_909/;0.05;0.00;0.17;19000;0.75,0.50,0.75,0.50,0.75,0.50,0.50,0.50,0.25,0.25,0.99,0.99
ladrillo o pladur;11;11;0;20;0.00;http://tenders.es/pregunta/pladur-o-ladrillo_59/;0.05;0.00;0.04;193000;0.67,0.33,0.67,0.33,0.67,0.67,0.99,0.99,0.99,0.99,0.99,0.67
mudanzas barakaldo;11;9;-2;20;3.35;http://tenders.es/profesionales/mudanzas-transporte/vizcaya/barakaldo/;0.05;0.15;0.97;102000;0.50,0.25,0.75,0.50,0.50,0.25,0.50,0.99,0.50,0.50,0.25,0.25
presupuestos de fontaneria;11;15;4;20;1.12;http://tenders.es/presupuestos/fontaneria/madrid/;0.05;0.05;0.83;468000;0.99,0.99,0.67,0.33,0.33,0.67,0.67,0.33,0.99,0.67,0.99,0.99
presupuestos pladur;11;0;0;20;0.73;http://tenders.es/pregunta/precio-por-metro-de-pladur-colocado_183/;0.05;0.03;0.36;401000;0.99,0.33,0.67,0.67,0.67,0.33,0.33,0.99,0.33,0.67,0.33,0.67
desmontar mueble ikea;11;11;0;20;0.45;http://tenders.es/presupuesto/madrid/madrid/desmontar-y-montar-un-mueble-de-salon-ikea_9846/;0.05;0.02;0.08;124000;0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.67,0.99,0.67,0.67,0.67
precios pintar piso;11;0;0;20;1.93;http://tenders.es/presupuesto/madrid/madrid/pintar-piso-120m2_780/;0.05;0.08;0.73;452000;0.50,0.75,0.75,0.99,0.50,0.50,0.75,0.50,0.25,0.50,0.75,0.50
techo acustico pladur;11;11;0;20;0.00;http://tenders.es/presupuesto/madrid/humanes-de-madrid/instalar-techo-de-pladur-con-aislante-acustico_4139/;0.05;0.00;0.37;41000;0.67,0.99,0.67,0.67,0.33,0.33,0.67,0.33,0.33,0.33,0.67,0.99
parquet barcelona precios;11;8;-3;20;1.25;http://tenders.es/presupuesto/barcelona/barcelona/colocar-parquet-en-un-piso-de-75m_8728/;0.05;0.05;0.90;431000;0.75,0.50,0.75,0.25,0.50,0.50,0.50,0.50,0.75,0.99,0.25,0.50
reforma cocina presupuesto;11;10;-1;20;2.89;http://tenders.es/presupuesto/madrid/nuevo-baztan/reforma-cocina-15m2_488/;0.05;0.13;0.92;629000;0.50,0.25,0.50,0.50,0.50,0.25,0.50,0.50,0.75,0.25,0.50,0.99
presupuesto reformar cocina;11;10;-1;20;1.88;http://tenders.es/presupuesto/madrid/nuevo-baztan/reforma-cocina-15m2_488/;0.05;0.08;0.89;401000;0.67,0.33,0.67,0.67,0.99,0.33,0.67,0.67,0.33,0.33,0.99,0.67
insonorizar con pladur;11;0;0;20;2.34;http://tenders.es/pregunta/que-hacer-para-insonorizar-un-tabique-con-un-vecino_661/;0.05;0.10;0.62;41000;0.75,0.50,0.99,0.50,0.25,0.50,0.50,0.25,0.75,0.25,0.50,0.50
presupuestos reformas vivienda;11;0;0;20;2.74;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-casa-120-metros-cuadrados_6610/;0.05;0.12;0.95;21200000;0.40,0.20,0.40,0.60,0.80,0.20,0.20,0.40,0.40,0.20,0.99,0.60
barnizar tarima flotante;11;11;0;20;1.64;http://tenders.es/presupuesto/madrid/pozuelo-de-alarcon/acuchillar-tarima-flotante-en-un-piso-con-50-m2-utiles-de-tarima_3994/;0.05;0.07;0.76;41000;0.99,0.99,0.25,0.25,0.75,0.50,0.50,0.25,0.50,0.25,0.50,0.75
presupuesto de reforma de vivienda;11;11;0;20;2.77;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-casa-120-metros-cuadrados_6610/;0.05;0.12;1.00;12700000;0.56,0.71,0.99,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
presupuestos reformas pisos;11;7;-4;20;5.27;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.05;0.23;0.68;409000;0.40,0.20,0.40,0.40,0.40,0.60,0.99,0.99,0.40,0.20,0.20,0.20
presupuesto techo pladur;11;9;-2;20;1.56;http://tenders.es/presupuesto/teruel/el-vallecillo/colocar-techo-pladur-80-m2_6547/;0.05;0.07;0.38;250000;0.50,0.25,0.50,0.75,0.75,0.50,0.25,0.50,0.75,0.50,0.75,0.99
pladur o ladrillo;12;15;3;70;0.00;http://tenders.es/pregunta/pladur-o-ladrillo_59/;0.05;0.00;0.03;193000;0.99,0.78,0.78,0.56,0.78,0.99,0.78,0.99,0.78,0.78,0.99,0.99
pintar piso precio;12;0;0;70;1.50;http://tenders.es/presupuesto/madrid/fuenlabrada/pintar-un-piso-de-100-m2_2800/;0.05;0.06;0.69;521000;0.53,0.24,0.28,0.24,0.18,0.12,0.53,0.53,0.53,0.53,0.82,0.99
pintores las rozas;12;12;0;70;1.25;http://tenders.es/profesionales/pintura/madrid/las-rozas-de-madrid/;0.05;0.05;0.79;190000;0.45,0.27,0.36,0.45,0.64,0.18,0.82,0.45,0.99,0.82,0.64,0.99
precio piscina obra;12;10;-2;70;1.10;http://tenders.es/presupuesto/madrid/villalbilla/hacer-piscina-de-obra_14543/;0.05;0.04;0.94;30000000;0.28,0.36,0.21,0.79,0.79,0.99,0.50,0.36,0.14,0.07,0.21,0.28
quitar bañera;12;12;0;70;0.99;http://tenders.es/presupuesto/madrid/colmenar-viejo/quitar-banera-y-poner-plato-de-ducha_8661/;0.05;0.04;0.73;458000;0.64,0.45,0.45,0.45,0.64,0.64,0.64,0.64,0.99,0.82,0.99,0.82
presupuesto piscina de obra;12;0;0;70;1.65;http://tenders.es/presupuesto/madrid/villalbilla/hacer-piscina-de-obra_14543/;0.05;0.07;0.88;607000;0.24,0.28,0.18,0.41,0.65,0.99,0.53,0.28,0.28,0.24,0.18,0.06
parquet mataro;10;11;1;30;0.93;http://tenders.es/presupuesto/barcelona/mataro/instalacion-parquet_11512/;0.05;0.04;0.84;207000;0.80,0.40,0.20,0.40,0.60,0.40,0.60,0.60,0.60,0.40,0.99,0.60
puertas lacadas en blanco opiniones;9;9;0;30;0.64;http://tenders.es/pregunta/es-mas-caro-lacar-en-blanco-puertas-o-ponerlas-nuevas_639/;0.05;0.02;0.70;12000;0.28,0.28,0.28,0.28,0.28,0.28,0.56,0.43,0.43,0.28,0.99,0.71
toldos horizontales;9;8;-1;30;0.00;http://tenders.es/presupuesto/madrid/madrid/toldos-horizontales-para-terraza_1088/;0.05;0.00;0.74;419000;0.99,0.80,0.99,0.99,0.99,0.60,0.80,0.60,0.40,0.20,0.20,0.20
mudanzas blanes;10;10;0;30;1.87;http://tenders.es/profesionales/mudanzas-transporte/gerona/blanes/;0.05;0.08;0.93;73000;0.99,0.40,0.80,0.80,0.80,0.60,0.40,0.80,0.40,0.40,0.40,0.40
reformas integrales pisos madrid;3;3;0;10;3.46;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.05;0.15;1.00;393000;0.25,0.25,0.25,0.99,0.25,0.25,0.25,0.25,0.50,0.25,0.25,0.50
baldas pladur;9;9;0;30;0.26;http://tenders.es/presupuesto/madrid/madrid/poner-tres-baldas-voladas-de-pladur-de-aproximadamente-2-metros-de-largo_3561/;0.05;0.01;0.19;52000;0.50,0.50,0.75,0.25,0.50,0.50,0.75,0.50,0.99,0.75,0.75,0.75
busco reformas para hacer;3;2;-1;10;2.13;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.05;0.09;0.85;488000;0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.99,0.50,0.99,0.99
enchufe de vitroceramica;9;9;0;30;0.03;http://tenders.es/pregunta/enchufe-de-fuerza-para-vitro-y-horno_622/;0.05;0.00;0.26;35000;0.50,0.25,0.50,0.25,0.75,0.75,0.99,0.75,0.75,0.50,0.75,0.75
suelo radiante vs radiadores;10;10;0;30;0.00;http://tenders.es/pregunta/suelo-radiante-o-radiadores-normales_32/;0.05;0.00;0.15;13000;0.56,0.28,0.14,0.28,0.28,0.14,0.43,0.43,0.71,0.71,0.99,0.99
mudanzas menorca;8;8;0;30;3.15;http://tenders.es/profesionales/mudanzas-transporte/islas-baleares/mahon-menorca/;0.05;0.13;0.95;96000;0.40,0.40,0.60,0.40,0.60,0.60,0.99,0.60,0.40,0.40,0.99,0.60
precio water roca;10;10;0;30;0.07;http://tenders.es/pregunta/precio-de-water-roca-modelo-victoria_697/;0.05;0.00;0.81;383000;0.75,0.50,0.75,0.75,0.75,0.75,0.75,0.99,0.75,0.99,0.75,0.75
contraventanas de aluminio precios;10;10;0;30;1.24;http://tenders.es/presupuesto/madrid/madrid/poner-4-contraventanas_512/;0.05;0.05;0.81;64000;0.14,0.14,0.28,0.56,0.28,0.14,0.71,0.99,0.56,0.14,0.14,0.28
precio piso parquet;3;3;0;10;1.82;http://tenders.es/presupuesto/barcelona/barcelona/colocar-parquet-en-un-piso-de-75m_8728/;0.05;0.07;0.67;14500000;0.00,0.99,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.99
estanterias pladur precio;9;9;0;30;0.72;http://tenders.es/presupuesto/madrid/madrid/poner-2-estanterias-de-pladur_11049/;0.05;0.03;0.43;68000;0.40,0.40,0.20,0.20,0.60,0.40,0.60,0.40,0.60,0.80,0.80,0.99
platos de ducha antideslizantes precios;8;7;-1;30;0.60;http://tenders.es/pregunta/cual-es-el-mejor-plato-de-ducha-calidad-precio_366/;0.05;0.02;1.00;50000;0.14,0.71,0.71,0.99,0.56,0.99,0.43,0.28,0.14,0.14,0.14,0.43
cuanto cuesta el pladur;8;8;0;30;0.26;http://tenders.es/presupuesto/madrid/villanueva-de-la-canada/pared-divisoria-de-pladur_4318/;0.05;0.01;0.11;43000;0.80,0.40,0.80,0.40,0.80,0.60,0.40,0.40,0.60,0.80,0.99,0.60
presupuestos albañileria;9;9;0;30;1.56;http://tenders.es/presupuesto/cuenca/tarancon/precios-por-m2-de-trabajos-de-albanileria-en-general-promociones-cecar_16007/;0.05;0.06;0.84;369000;0.80,0.80,0.60,0.40,0.40,0.40,0.40,0.99,0.60,0.60,0.60,0.99
presupuestos albañileria;8;8;0;30;1.56;http://tenders.es/presupuestos/albanileria/;0.05;0.06;0.84;369000;0.80,0.80,0.60,0.40,0.40,0.40,0.40,0.99,0.60,0.60,0.60,0.99
yeso maestreado;8;7;-1;30;0.00;http://tenders.es/presupuesto/madrid/mostoles/maestreado-de-yeso-para-pintar-en-liso_1068/;0.05;0.00;0.05;14000;0.75,0.50,0.75,0.50,0.50,0.25,0.50,0.50,0.50,0.75,0.75,0.99
yeso maestreado;9;8;-1;30;0.00;http://tenders.es/presupuesto/madrid/mostoles/maestreado-de-yeso-para-dejar-lisa-la-pared-y-pintar-serian-unos-73-metros-cuadrados-utiles_1058/;0.05;0.00;0.05;14000;0.75,0.50,0.75,0.50,0.50,0.25,0.50,0.50,0.50,0.75,0.75,0.99
presupuesto pintura casa;10;12;2;30;2.64;http://tenders.es/presupuesto/valencia/xativa/pintar-una-casa-de-100-m2_4841/;0.05;0.11;0.82;909000;0.14,0.14,0.28,0.28,0.99,0.14,0.43,0.14,0.43,0.14,0.71,0.99
instalar halogenos;10;9;-1;30;0.13;http://tenders.es/presupuesto/madrid/colmenar-viejo/instalar-33-halogenos-empotrados-en-vivienda_195/;0.05;0.00;0.08;386000;0.99,0.80,0.40,0.60,0.40,0.40,0.40,0.60,0.80,0.99,0.80,0.80
presupuesto reformas integrales;8;9;1;30;3.14;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.05;0.13;0.80;462000;0.40,0.20,0.80,0.99,0.60,0.60,0.60,0.80,0.60,0.60,0.40,0.60
que plato de ducha es mejor;10;9;-1;30;0.00;http://tenders.es/pregunta/cual-es-el-mejor-plato-de-ducha-calidad-precio_366/;0.05;0.00;0.79;582000;0.99,0.75,0.75,0.25,0.75,0.50,0.75,0.50,0.50,0.50,0.50,0.75
piso parquet precios;3;4;1;10;0.00;http://tenders.es/presupuesto/barcelona/barcelona/colocar-parquet-en-un-piso-de-75m_8728/;0.05;0.00;0.00;14500000;0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
solado de gres;10;10;0;30;0.00;http://tenders.es/presupuesto/toledo/sesena-nuevo/solado-de-un-patio-de-45-m2-con-gres-porcelanico_5910/;0.05;0.00;0.03;179000;0.50,0.50,0.99,0.75,0.25,0.50,0.25,0.75,0.99,0.75,0.50,0.99
albañiles en sevilla;9;9;0;30;1.88;http://tenders.es/profesionales/albanileria/sevilla/;0.05;0.08;0.82;420000;0.71,0.99,0.43,0.56,0.14,0.28,0.14,0.14,0.14,0.71,0.71,0.56
tabique pladur precio;10;0;0;30;0.00;http://tenders.es/presupuesto/madrid/madrid/tabiques-pladur_1312/;0.05;0.00;0.21;64000;0.60,0.60,0.40,0.40,0.40,0.40,0.20,0.60,0.99,0.80,0.80,0.99
tabique pladur precio;9;9;0;30;0.00;http://tenders.es/presupuesto/madrid/villanueva-de-la-canada/pared-divisoria-de-pladur_4318/;0.05;0.00;0.21;64000;0.60,0.60,0.40,0.40,0.40,0.40,0.20,0.60,0.99,0.80,0.80,0.99
librerias pladur;10;10;0;30;0.53;http://tenders.es/presupuesto/madrid/boadilla-del-monte/hacer-libreria-de-pladur-en-el-salon_3553/;0.05;0.02;0.20;39000;0.60,0.99,0.60,0.60,0.60,0.40,0.40,0.20,0.60,0.40,0.80,0.80
azulejos precios m2;8;10;2;30;0.11;http://tenders.es/presupuesto/madrid/alpedrete/reformar-el-bano-cambiar-azulejos-y-sanitarios-y-quitar-banera_4871/;0.05;0.00;0.63;451000;0.60,0.60,0.99,0.80,0.60,0.80,0.40,0.60,0.40,0.20,0.20,0.40
libreria de pladur;8;9;1;30;0.17;http://tenders.es/presupuesto/madrid/boadilla-del-monte/hacer-libreria-de-pladur-en-el-salon_3553/;0.05;0.00;0.18;65000;0.67,0.99,0.67,0.33,0.99,0.99,0.99,0.99,0.99,0.67,0.99,0.99
presupuestos parquet;3;3;0;10;1.47;http://tenders.es/presupuesto/barcelona/barcelona/colocar-parquet-en-un-piso-de-75m_8728/;0.05;0.06;0.87;381000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50
lacar con pistola;8;9;1;30;0.00;http://tenders.es/pregunta/lacar-con-rodillo-o-pistola_909/;0.05;0.00;0.06;255000;0.75,0.50,0.75,0.50,0.99,0.99,0.75,0.75,0.99,0.50,0.50,0.99
aire acondicionado preinstalacion;9;5;-4;30;0.68;http://tenders.es/presupuesto/madrid/vaciamadrid/maquina-aire-acondicionado-preinstalado_1796/;0.05;0.02;1.00;349000;0.14,0.14,0.43,0.71,0.99,0.56,0.56,0.14,0.14,0.28,0.28,0.28
plato ducha gresite;8;9;1;30;1.04;http://tenders.es/pregunta/mejor-ducha-con-plato-o-de-obra_892/;0.05;0.04;0.43;52000;0.99,0.50,0.75,0.75,0.75,0.75,0.99,0.99,0.75,0.50,0.75,0.75
precios fontaneria;10;10;0;30;1.36;http://tenders.es/presupuesto/madrid/fuenlabrada/fontaneria-en-cocina-y-banos_3587/;0.05;0.05;0.81;450000;0.40,0.60,0.60,0.60,0.40,0.40,0.60,0.99,0.60,0.40,0.40,0.80
pintura para parquet;10;10;0;30;0.46;http://tenders.es/pregunta/pintar-un-parquet-de-blanco_54/;0.05;0.01;0.43;679000;0.28,0.28,0.28,0.28,0.43,0.43,0.56,0.43,0.28,0.28,0.99,0.71
preinstalación aire acondicionado;10;12;2;30;2.70;http://tenders.es/presupuesto/madrid/majadahonda/instalar-preinstalacion-aire-acondicionado-por-conducto_12425/;0.05;0.11;0.20;407000;0.11,0.11,0.33,0.44,0.56,0.44,0.44,0.99,0.44,0.11,0.22,0.33
precio reforma integral;16;14;-2;170;2.81;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.05;0.11;0.82;628000;0.81,0.66,0.66,0.99,0.66,0.16,0.34,0.53,0.53,0.34,0.53,0.66
precio reforma integral;15;13;-2;170;2.81;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-casa-120-metros-cuadrados_6610/;0.05;0.11;0.82;628000;0.81,0.66,0.66,0.99,0.66,0.16,0.34,0.53,0.53,0.34,0.53,0.66
presupuesto pintar piso;16;0;0;170;1.81;http://tenders.es/s/presupuestos/pintar-piso/;0.05;0.07;0.73;411000;0.99,0.81,0.81,0.42,0.65,0.54,0.65,0.81,0.54,0.65,0.81,0.65
interruptores antiguos;15;0;0;170;0.25;http://tenders.es/presupuesto/madrid/navacerrada/cambiar-enchufes-e-interruptores-antiguos-y-sacar-puntos-nuevos_30546/;0.05;0.01;0.69;533000;0.54,0.65,0.65,0.65,0.54,0.65,0.81,0.65,0.99,0.54,0.81,0.65
aislamiento acustico pladur;13;15;2;90;1.35;http://tenders.es/presupuesto/madrid/humanes-de-madrid/instalar-techo-de-pladur-con-aislante-acustico_4139/;0.04;0.05;0.83;48000;0.79,0.50,0.50,0.36,0.50,0.36,0.50,0.79,0.99,0.64,0.79,0.50
suelo pvc leroy merlin;13;13;0;90;0.69;http://tenders.es/pregunta/suelo-laminado-de-pvc-hidrofugo-que-se-levanta_460/;0.04;0.02;0.48;33000;0.99,0.53,0.12,0.12,0.06,0.18,0.28,0.28,0.99,0.53,0.82,0.82
presupuestos pintura piso;7;8;1;20;6.30;http://tenders.es/presupuesto/madrid/madrid/pintar-piso-60-m2_499/;0.04;0.24;0.86;1100000;0.99,0.99,0.67,0.99,0.67,0.33,0.67,0.67,0.33,0.33,0.67,0.33
riego automatico precio;7;4;-3;20;0.38;http://tenders.es/presupuesto/madrid/talamanca-de-jarama/instalar-riego-automatico-y-plantar-cesped-para-jardin_4481/;0.04;0.01;1.00;240000;0.33,0.67,0.99,0.67,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.67
reforma de tejado;7;6;-1;20;0.00;http://tenders.es/presupuesto/soria/carrascosa-de-la-sierra/cambiar-tejado-de-una-casa-de-pueblo_3106/;0.04;0.00;0.62;867000;0.99,0.50,0.50,0.50,0.50,0.99,0.99,0.50,0.50,0.99,0.99,0.99
reforma integral de vivienda;7;0;0;20;3.08;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-casa-120-metros-cuadrados_6610/;0.04;0.11;0.83;626000;0.25,0.25,0.75,0.25,0.50,0.25,0.25,0.50,0.50,0.75,0.50,0.99
desmontar armario ikea;7;9;2;20;0.00;http://tenders.es/presupuesto/madrid/madrid/desmontar-armario-ikea-y-montarlo-en-otra-habitacion_3483/;0.04;0.00;0.03;96000;0.67,0.33,0.67,0.33,0.99,0.67,0.99,0.99,0.67,0.67,0.67,0.67
precio acuchillado y barnizado parquet;7;0;0;20;4.01;http://tenders.es/presupuesto/madrid/mostoles/acuchillar-y-barnizar-parquet-en-un-piso-de-80-m2_4096/;0.04;0.15;0.81;36000;0.50,0.50,0.50,0.25,0.50,0.25,0.50,0.50,0.50,0.25,0.50,0.99
aire acondicionado para preinstalacion;7;4;-3;20;1.50;http://tenders.es/presupuesto/madrid/vaciamadrid/maquina-aire-acondicionado-preinstalado_1796/;0.04;0.05;0.83;364000;0.40,0.20,0.80,0.99,0.99,0.60,0.40,0.20,0.20,0.20,0.40,0.40
