Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
sillas de ruedas para casa;18;15;-3;40;0.89;http://planreforma.com/blog/adaptar-un-piso-o-vivienda-para-discapacitados-en-sillas-de-ruedas/;0.00;0.00;0.99;29100000;0.71,0.43,0.43,0.43,0.71,0.28,0.99,0.56,0.43,0.71,0.71,0.43
precios ascensores;19;0;0;40;1.56;http://planreforma.com/blog/cuanto-cuesta-instalar-un-ascensor-en-un-edificio-antigua-y-otros-aspectos-tecnicos-a-tener-en-cuenta/;0.00;0.00;0.85;619000;0.43,0.56,0.71,0.28,0.43,0.43,0.56,0.43,0.71,0.56,0.99,0.99
cemento pulido para suelos;17;0;0;30;1.32;http://planreforma.com/blog/cemento-pulido-exteriores/;0.00;0.00;0.99;271000;0.99,0.99,0.20,0.20,0.99,0.40,0.80,0.60,0.20,0.20,0.20,0.20
papel croquis;17;0;0;30;0.00;http://planreforma.com/ayuda/usuario/como_hacer_croquis/;0.00;0.00;0.02;589000;0.33,0.33,0.33,0.11,0.22,0.11,0.56,0.99,0.56,0.22,0.33,0.22
cocinas con parquet;18;18;0;40;0.00;http://planreforma.com/blog/que-suelo-elegir-para-una-cocina/;0.00;0.00;0.17;542000;0.80,0.60,0.60,0.99,0.40,0.40,0.80,0.99,0.80,0.60,0.99,0.80
ideas reforma baño;19;19;0;40;0.76;http://planreforma.com/blog/consejos-para-reformar-y-disenar-un-bano/;0.00;0.00;0.62;497000;0.56,0.56,0.56,0.56,0.43,0.43,0.71,0.56,0.43,0.56,0.99,0.71
presupuesto reforma cocina y baño;17;14;-3;30;2.95;http://planreforma.com/blog/cuanto-cuesta-reformar-un-bano/;0.00;0.00;0.89;434000;0.60,0.20,0.40,0.40,0.60,0.99,0.40,0.80,0.60,0.40,0.80,0.99
microcemento granada;17;0;0;30;0.84;http://planreforma.com/directorio-gremios/microcemento/granada/?page=2;0.00;0.00;0.75;108000;0.99,0.43,0.28,0.14,0.28,0.43,0.43,0.43,0.43,0.28,0.43,0.43
decoración de chimeneas;19;0;0;40;0.32;http://planreforma.com/blog/decoracion-chimeneas/;0.00;0.00;0.61;928000;0.14,0.28,0.28,0.28,0.43,0.56,0.71,0.56,0.99,0.99,0.71,0.71
cojines terraza exterior;17;0;0;30;0.22;http://planreforma.com/blog/ideas-para-los-textiles-de-exterior-toldos-cojines-manteles-toldos-cortinas/;0.00;0.00;0.60;351000;0.99,0.56,0.56,0.33,0.33,0.11,0.11,0.11,0.11,0.00,0.33,0.33
precio ascensores;20;0;0;40;1.68;http://planreforma.com/blog/cuanto-cuesta-instalar-un-ascensor-en-un-edificio-antigua-y-otros-aspectos-tecnicos-a-tener-en-cuenta/;0.00;0.00;0.97;757000;0.99,0.43,0.56,0.56,0.56,0.56,0.43,0.71,0.56,0.71,0.56,0.71
precio metro cuadrado de construccion;18;18;0;40;0.84;http://planreforma.com/blog/cuanto-cuesta-construir-la-casa-de-tus-suenos/;0.00;0.00;0.39;584000;0.99,0.56,0.71,0.56,0.28,0.28,0.43,0.43,0.43,0.43,0.71,0.71
decoracion con muebles de ikea;19;19;0;40;0.00;http://planreforma.com/blog/decoracion-de-un-piso-con-muebles-de-ikea-y-la-ayuda-de-una-decoradora/;0.00;0.00;0.23;842000;0.99,0.28,0.56,0.99,0.56,0.71,0.71,0.28,0.43,0.14,0.71,0.56
parquet para cocinas;18;0;0;40;0.56;http://planreforma.com/blog/que-suelo-elegir-para-una-cocina/;0.00;0.00;0.64;11100000;0.71,0.43,0.43,0.28,0.28,0.71,0.71,0.43,0.56,0.56,0.71,0.99
suelo de madera para exterior;19;0;0;40;1.67;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.00;0.00;0.79;10000000;0.28,0.21,0.50,0.50,0.28,0.99,0.14,0.07,0.07,0.07,0.14,0.21
decoracion recibidores y pasillos;16;17;1;20;0.00;http://planreforma.com/blog/ideas-sencillas-decorar-recibidor/;0.00;0.00;0.31;58000;0.40,0.40,0.20,0.99,0.40,0.40,0.20,0.20,0.20,0.20,0.40,0.20
busco empresa de reformas;16;0;0;20;5.81;http://planreforma.com/;0.00;0.00;0.77;570000;0.50,0.50,0.25,0.50,0.25,0.25,0.50,0.25,0.25,0.25,0.99,0.50
casa obra nueva;15;13;-2;20;0.39;http://planreforma.com/calculador-obra_nueva/;0.00;0.00;0.56;14000000;0.33,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.33,0.67,0.99
hormigon pulido para exterior;15;12;-3;20;0.00;http://planreforma.com/blog/cemento-pulido-exteriores/;0.00;0.00;0.85;166000;0.33,0.99,0.67,0.99,0.33,0.67,0.33,0.67,0.33,0.33,0.67,0.33
precio m2 construido;16;16;0;20;0.05;http://planreforma.com/blog/cuanto-cuesta-construir-la-casa-de-tus-suenos/;0.00;0.00;0.37;638000;0.67,0.67,0.67,0.33,0.67,0.67,0.33,0.99,0.67,0.67,0.67,0.99
tipos cesped artificial;15;0;0;20;1.62;http://planreforma.com/blog/cesped-artificial-que-hay-que-tener-en-cuenta/;0.00;0.00;0.78;75000;0.75,0.99,0.75,0.75,0.99,0.75,0.50,0.50,0.25,0.25,0.25,0.25
reformas y obras;16;0;0;20;2.36;http://planreforma.com/;0.00;0.00;0.80;31600000;0.99,0.50,0.99,0.50,0.25,0.25,0.50,0.50,0.50,0.75,0.50,0.99
decoracion de suelos;16;15;-1;20;0.26;http://planreforma.com/blog/decoracion-de-suelos-con-baldosas-hidraulicas/;0.00;0.00;0.28;605000;0.67,0.33,0.67,0.33,0.99,0.67,0.99,0.99,0.67,0.67,0.67,0.99
suelos sinteticos para exterior;16;18;2;20;0.81;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.00;0.00;0.75;42000;0.25,0.99,0.50,0.99,0.50,0.25,0.25,0.25,0.25,0.25,0.75,0.99
cristales translucidos para ventanas;15;12;-3;20;1.29;http://planreforma.com/blog/soluciones-para-ventanas-ver-y-que-no-te-vean/;0.00;0.00;0.52;39000;0.99,0.33,0.67,0.99,0.33,0.33,0.33,0.33,0.67,0.33,0.33,0.33
escaleras para buhardilla;15;11;-4;20;0.70;http://planreforma.com/blog/abrir-hueco-para-poner-una-escalera-en-un-atico-o-buhardilla-y-comunicarlo-con-una-terraza/;0.00;0.00;0.93;401000;0.25,0.25,0.25,0.25,0.25,0.99,0.75,0.75,0.25,0.99,0.99,0.75
presupuesto para reformar una cocina;15;0;0;20;2.29;http://planreforma.com/presupuesto-reforma/;0.00;0.00;0.82;505000;0.33,0.33,0.99,0.33,0.33,0.33,0.67,0.33,0.33,0.67,0.67,0.67
croquis de casas;15;15;0;20;0.00;http://planreforma.com/ayuda/usuario/como_hacer_croquis/;0.00;0.00;0.18;582000;0.99,0.99,0.67,0.33,0.33,0.33,0.33,0.67,0.67,0.67,0.67,0.67
vigas madera techo;16;14;-2;20;0.00;http://planreforma.com/blog/decoracion-con-vigas-de-madera-vistas/;0.00;0.00;0.37;517000;0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.99,0.33
ideas para hacer un recibidor;13;0;0;10;0.00;http://planreforma.com/blog/ideas-sencillas-decorar-recibidor/;0.00;0.00;0.09;297000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
hacer plato ducha obra;19;0;0;30;0.00;http://planreforma.com/blog/platos-de-ducha-de-obra-materiales-que-solucionan-sus-formas-irregulares/;0.00;0.00;0.51;229000;0.80,0.99,0.20,0.40,0.20,0.20,0.60,0.20,0.40,0.60,0.80,0.99
tarimas de madera para piscinas;13;13;0;10;1.93;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.00;0.00;0.86;408000;0.99,0.67,0.67,0.99,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
cortinas para exteriores;19;19;0;30;0.26;http://planreforma.com/blog/ideas-para-los-textiles-de-exterior-toldos-cojines-manteles-toldos-cortinas/;0.00;0.00;0.97;646000;0.60,0.99,0.99,0.80,0.99,0.80,0.40,0.20,0.40,0.40,0.40,0.40
ideas para pintar el piso;13;11;-2;10;0.00;http://planreforma.com/blog/consejos-para-pintar-un-piso/;0.00;0.00;0.36;482000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
ideas de cabeceros;18;0;0;30;0.00;http://planreforma.com/blog/ideas-cabeceros-para-la-cama-ii/;0.00;0.00;0.35;459000;0.40,0.40,0.40,0.60,0.60,0.80,0.40,0.40,0.99,0.40,0.99,0.80
paredes con pizarra;13;11;-2;10;0.00;http://planreforma.com/blog/decorar-paredes-pizarra/;0.00;0.00;0.35;1040000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
listado arquitectos madrid;20;0;0;30;1.03;http://planreforma.com/directorio/;0.00;0.00;0.91;406000;0.60,0.60,0.60,0.60,0.60,0.40,0.80,0.80,0.60,0.80,0.99,0.60
presupuesto de reforma cocina;13;14;1;10;0.00;http://planreforma.com/blog/cuanto-cuesta-reformar-una-cocina/;0.00;0.00;0.00;628000;0.99,0.60,0.40,0.20,0.20,0.00,0.20,0.40,0.20,0.20,0.20,0.00
las mejores ventanas de pvc;19;18;-1;30;0.50;http://planreforma.com/blog/ventanas-de-aluminio-o-de-pvc-que-elegir/;0.00;0.00;0.72;457000;0.60,0.40,0.40,0.40,0.60,0.60,0.60,0.60,0.99,0.99,0.40,0.80
parquet en cocina;19;18;-1;30;0.00;http://planreforma.com/blog/que-suelo-elegir-para-una-cocina/;0.00;0.00;0.23;15100000;0.99,0.75,0.99,0.25,0.25,0.50,0.50,0.25,0.99,0.50,0.99,0.75
precio del metro cuadrado construido;18;0;0;30;0.00;http://planreforma.com/blog/cuanto-cuesta-construir-la-casa-de-tus-suenos/;0.00;0.00;0.17;596000;0.99,0.71,0.56,0.56,0.28,0.14,0.14,0.28,0.14,0.14,0.28,0.56
trabajar en groupalia;19;18;-1;30;0.56;http://planreforma.com/blog/certificados-de-eficiencia-energetica-groupon-groupalia-letsbonus-se-suben-al-carro/;0.00;0.00;0.14;50000;0.99,0.75,0.75,0.25,0.50,0.25,0.50,0.75,0.75,0.50,0.99,0.75
carton yeso precio;20;0;0;30;0.43;http://planreforma.com/blog/reformas-con-paneles-de-carton-yeso-o-ladrillo/;0.00;0.00;0.67;194000;0.99,0.56,0.43,0.43,0.28,0.43,0.28,0.14,0.43,0.43,0.43,0.43
concurso interiorismo;19;19;0;30;0.00;http://planreforma.com/blog/primer-concurso-de-interiorismo-de-reformas-de-plan-reforma-2012/;0.00;0.00;0.18;299000;0.50,0.50,0.50,0.50,0.25,0.75,0.75,0.99,0.99,0.75,0.75,0.75
reformas de hogar;18;19;1;30;2.29;http://planreforma.com/calculador-reforma/;0.00;0.00;0.89;9860000;0.75,0.75,0.75,0.25,0.50,0.50,0.50,0.75,0.99,0.25,0.50,0.99
casa eficiente energeticamente;18;0;0;30;0.00;http://planreforma.com/blog/vivienda-energeticamente-autosuficiente/;0.00;0.00;0.35;42000;0.99,0.75,0.75,0.25,0.25,0.50,0.25,0.75,0.75,0.50,0.75,0.75
poner suelo radiante;20;19;-1;30;0.99;http://planreforma.com/blog/sistemas-de-calefaccion-que-es-el-suelo-radiante-y-cuando-usarlo/;0.00;0.00;0.53;253000;0.28,0.43,0.14,0.14,0.14,0.28,0.14,0.28,0.56,0.56,0.99,0.71
precio del metro cuadrado de construcción;13;0;0;10;0.00;http://planreforma.com/blog/cuanto-cuesta-construir-la-casa-de-tus-suenos/;0.00;0.00;0.18;592000;0.00,0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.00,0.99
decoracion de recibidores y pasillos;17;17;0;20;0.00;http://planreforma.com/blog/ideas-sencillas-decorar-recibidor/;0.00;0.00;0.27;56000;0.28,0.43,0.28,0.28,0.43,0.14,0.99,0.43,0.28,0.14,0.28,0.28
cabeceros ideas;17;17;0;20;0.66;http://planreforma.com/blog/ideas-cabeceros-para-la-cama-ii/;0.00;0.00;0.38;314000;0.99,0.50,0.99,0.99,0.50,0.99,0.50,0.50,0.99,0.50,0.99,0.99
recibidores ideas;17;17;0;20;0.00;http://planreforma.com/blog/ideas-sencillas-decorar-recibidor/;0.00;0.00;0.13;302000;0.33,0.33,0.33,0.33,0.67,0.99,0.99,0.67,0.99,0.67,0.67,0.99
modelo presupuesto reforma vivienda;17;17;0;20;0.00;http://planreforma.com/blog/precio-de-la-reforma-de-un-piso-de-100-m2/;0.00;0.00;0.84;11800000;0.99,0.50,0.50,0.50,0.50,0.50,0.75,0.50,0.50,0.25,0.50,0.50
reforma integral de vivienda;17;0;0;20;3.08;http://planreforma.com/blog/las-10-cosas-que-debes-saber-al-hacer-una-reforma-integral/;0.00;0.00;0.83;626000;0.25,0.25,0.75,0.25,0.50,0.25,0.25,0.50,0.50,0.75,0.50,0.99
precios tarima exterior;17;14;-3;20;1.48;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.00;0.00;1.00;437000;0.75,0.50,0.50,0.25,0.99,0.50,0.25,0.25,0.25,0.25,0.25,0.25
piso para reformar;17;0;0;20;3.13;http://planreforma.com/blog/consejos-para-reformar-un-piso-de-alquiler/;0.00;0.00;0.61;11500000;0.99,0.99,0.50,0.50,0.50,0.99,0.99,0.50,0.50,0.99,0.99,0.50
presupuesto de reforma de cocina;17;0;0;20;3.38;http://planreforma.com/blog/cuanto-cuesta-reformar-una-cocina/;0.00;0.00;0.92;621000;0.99,0.67,0.67,0.33,0.33,0.33,0.33,0.67,0.33,0.67,0.67,0.99
precio reforma integral baño;14;0;0;10;3.35;http://planreforma.com/blog/las-10-cosas-que-debes-saber-al-hacer-una-reforma-integral/;0.00;0.00;0.98;356000;0.50,0.50,0.99,0.50,0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.99
tarimas para exteriores;14;0;0;10;1.17;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.00;0.00;0.81;504000;0.33,0.67,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.67,0.99
el armario de tu casa;14;10;-4;10;0.00;http://planreforma.com/blog/escoger-armario-dormitorio/;0.00;0.00;0.00;467000;0.50,0.99,0.99,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50
montaje ascensor;14;16;2;10;6.03;http://planreforma.com/blog/cuanto-cuesta-instalar-un-ascensor-en-un-edificio-antigua-y-otros-aspectos-tecnicos-a-tener-en-cuenta/;0.00;0.00;0.69;402000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.99,0.50
presupuesto de reforma cocina;14;0;0;10;0.00;http://planreforma.com/presupuesto-reforma/;0.00;0.00;0.00;628000;0.99,0.60,0.40,0.20,0.20,0.00,0.20,0.40,0.20,0.20,0.20,0.00
presupuesto de material de construccion;14;0;0;10;0.05;http://planreforma.com/blog/que-es-el-presupuesto-de-ejecucion-material-p-e-m-de-una-obra/;0.00;0.00;0.45;25900000;0.99,0.00,0.99,0.99,0.99,0.00,0.00,0.00,0.99,0.00,0.00,0.99
recibidores decorados;14;0;0;10;0.00;http://planreforma.com/blog/ideas-sencillas-decorar-recibidor/;0.00;0.00;0.23;655000;0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.99,0.67
diseñar el baño;14;0;0;10;0.48;http://planreforma.com/blog/consejos-para-reformar-y-disenar-un-bano/;0.00;0.00;0.23;846000;0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50
presupuesto de una casa;14;12;-2;10;0.05;http://planreforma.com/calculador-obra_nueva/;0.00;0.00;0.63;41100000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
paredes de pladur o ladrillo;18;18;0;20;0.82;http://planreforma.com/blog/reformas-con-paneles-de-carton-yeso-o-ladrillo/;0.00;0.00;0.21;113000;0.99,0.99,0.50,0.50,0.50,0.99,0.99,0.50,0.99,0.99,0.99,0.99
como colocar vigas de poliuretano;19;16;-3;20;0.54;http://planreforma.com/blog/vigas-de-poliuretano-una-alternativa-low-cost-sino-no-tienes-el-techo-con-vigas-vistas/;0.00;0.00;0.11;502000;0.75,0.25,0.25,0.25,0.50,0.50,0.50,0.50,0.75,0.50,0.25,0.99
baños reformas ideas;19;0;0;20;2.62;http://planreforma.com/blog/consejos-para-reformar-y-disenar-un-bano/;0.00;0.00;0.60;463000;0.28,0.14,0.14,0.28,0.14,0.56,0.99,0.56,0.14,0.14,0.28,0.14
lamparas para techos muy altos;19;19;0;20;0.21;http://planreforma.com/blog/7-consejos-en-interiorismo-para-que-los-techos-de-tu-casa-parezcan-mas-altos/;0.00;0.00;0.73;530000;0.40,0.40,0.40,0.40,0.60,0.20,0.20,0.40,0.60,0.40,0.99,0.40
suelos madera exterior precios;19;17;-2;20;1.12;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.00;0.00;0.87;494000;0.43,0.28,0.43,0.99,0.28,0.56,0.14,0.14,0.14,0.14,0.14,0.14
estilos interiorismo;19;16;-3;20;0.00;http://planreforma.com/blog/la-decoracion-clasica-en-interiorismo/;0.00;0.00;0.09;626000;0.50,0.50,0.50,0.25,0.25,0.25,0.25,0.75,0.50,0.25,0.25,0.99
ikea decoracion de interiores;18;0;0;20;0.43;http://planreforma.com/blog/decoracion-de-un-piso-con-muebles-de-ikea-y-la-ayuda-de-una-decoradora/;0.00;0.00;0.67;394000;0.99,0.33,0.67,0.67,0.67,0.67,0.67,0.67,0.33,0.33,0.67,0.33
vivir sin cedula de habitabilidad;18;18;0;20;0.00;http://planreforma.com/blog/convertir-un-local-en-una-vivienda-o-loft/;0.00;0.00;0.23;13000;0.99,0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.99,0.99,0.99,0.99
sillas comedor colores;19;0;0;20;0.59;http://planreforma.com/blog/decorar-mesa-comedor-sillas-diferentes/;0.00;0.00;0.81;888000;0.33,0.67,0.67,0.67,0.33,0.67,0.33,0.33,0.33,0.33,0.99,0.99
modelo presupuesto reforma vivienda;18;0;0;20;0.00;http://planreforma.com/presupuesto-reforma/;0.00;0.00;0.84;11800000;0.99,0.50,0.50,0.50,0.50,0.50,0.75,0.50,0.50,0.25,0.50,0.50
reformar cocina y baño precio;19;0;0;20;1.87;http://planreforma.com/blog/cuanto-cuesta-reformar-un-bano/;0.00;0.00;0.85;1170000;0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.67,0.67,0.67,0.99,0.99
poner ventanas de aluminio;19;0;0;20;0.90;http://planreforma.com/blog/ventanas-de-aluminio-o-de-pvc-que-elegir/;0.00;0.00;0.78;483000;0.99,0.80,0.40,0.20,0.20,0.20,0.80,0.40,0.20,0.60,0.20,0.40
alicatado baños pequeños;18;18;0;20;0.00;http://planreforma.com/blog/9-consejos-para-ganar-espacio-en-banos-pequenos/;0.00;0.00;0.15;65000;0.99,0.33,0.67,0.67,0.67,0.67,0.67,0.33,0.67,0.33,0.67,0.99
ideas para reformar baños;18;0;0;20;0.82;http://planreforma.com/blog/consejos-para-reformar-y-disenar-un-bano/;0.00;0.00;0.72;144000;0.67,0.33,0.33,0.33,0.67,0.33,0.99,0.67,0.33,0.33,0.99,0.99
baldosas pvc;18;11;-7;20;0.34;http://planreforma.com/blog/parquet-de-madera-laminado-marmol-baldosa-microcemento-o-de-pvc-que-tipo-de-suelo-elegir/;0.00;0.00;0.88;429000;0.67,0.67,0.33,0.33,0.67,0.33,0.33,0.67,0.67,0.33,0.33,0.99
presupuesto de reforma de cocina;18;0;0;20;3.38;http://planreforma.com/presupuesto-reforma/;0.00;0.00;0.92;621000;0.99,0.67,0.67,0.33,0.33,0.33,0.33,0.67,0.33,0.67,0.67,0.99
cuanto cuesta hacer una chimenea;19;18;-1;20;0.38;http://planreforma.com/blog/cambiar-una-chimenea-de-sitio-es-posible/;0.00;0.00;0.48;141000;0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.99,0.99,0.99,0.99
tarimas para jardin;18;16;-2;20;0.59;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.00;0.00;0.84;686000;0.67,0.67,0.67,0.67,0.99,0.67,0.33,0.33,0.33,0.33,0.33,0.33
precio reforma integral baño;15;0;0;10;3.35;http://planreforma.com/presupuesto-reforma/;0.00;0.00;0.98;356000;0.50,0.50,0.99,0.50,0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.99
como alicatar un baño pequeño;16;15;-1;10;0.00;http://planreforma.com/blog/9-consejos-para-ganar-espacio-en-banos-pequenos/;0.00;0.00;0.23;130000;0.99,0.33,0.67,0.33,0.33,0.33,0.67,0.33,0.33,0.67,0.33,0.67
presupuesto construcción;16;0;0;10;0.00;http://planreforma.com/calculador-obra_nueva/;0.00;0.00;0.56;52300000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50
platos de ducha materiales;15;15;0;10;0.65;http://planreforma.com/blog/platos-de-ducha-de-obra-materiales-que-solucionan-sus-formas-irregulares/;0.00;0.00;0.74;492000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
empresa reforma;16;16;0;10;3.22;http://planreforma.com/;0.00;0.00;0.88;69300000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
busco decorador de interiores;15;0;0;10;0.56;http://planreforma.com/blog/%C2%BFpor-que-necesito-contratar-a-un-decorador/;0.00;0.00;0.83;117000;0.67,0.67,0.33,0.67,0.67,0.33,0.99,0.33,0.33,0.33,0.67,0.33
como hacer planos de mi casa;15;0;0;10;0.17;http://planreforma.com/ayuda/usuario/como_hacer_croquis/;0.00;0.00;0.09;807000;0.99,0.25,0.75,0.25,0.00,0.25,0.25,0.25,0.00,0.00,0.25,0.25
presupuesto de material de construccion;15;0;0;10;0.05;http://planreforma.com/blog/cuanto-cuesta-construir-la-casa-de-tus-suenos/;0.00;0.00;0.45;25900000;0.99,0.00,0.99,0.99,0.99,0.00,0.00,0.00,0.99,0.00,0.00,0.99
suelo madera piscina;15;17;2;10;1.46;http://planreforma.com/blog/tarima-de-exterior-de-madera-o-sintetica/;0.00;0.00;0.53;717000;0.33,0.67,0.99,0.67,0.99,0.67,0.33,0.33,0.33,0.33,0.33,0.33
espejos para baños pequeños;16;0;0;10;0.33;http://planreforma.com/blog/9-consejos-para-ganar-espacio-en-banos-pequenos/;0.00;0.00;0.59;537000;0.67,0.67,0.33,0.33,0.33,0.33,0.99,0.67,0.33,0.33,0.67,0.67
precio del cesped artificial instalado;16;0;0;10;0.88;http://planreforma.com/blog/cesped-artificial-que-hay-que-tener-en-cuenta/;0.00;0.00;1.00;58000;0.99,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
materiales platos de ducha;16;16;0;10;0.93;http://planreforma.com/blog/platos-de-ducha-de-obra-materiales-que-solucionan-sus-formas-irregulares/;0.00;0.00;0.67;496000;0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.99,0.99
presupuesto de una casa;15;13;-2;10;0.05;http://planreforma.com/;0.00;0.00;0.63;41100000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
el corte ingles reformas integrales;17;14;-3;10;1.82;http://planreforma.com/blog/dos-mares-la-nueva-coleccion-de-el-corte-ingles-mezcla-la-cultura-mediterranea-y-la-arabe/;0.00;0.00;0.82;39000;0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50
loft vivienda;17;13;-4;10;0.00;http://planreforma.com/blog/convertir-un-local-en-una-vivienda-o-loft/;0.00;0.00;0.05;1620000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99
buscador pisos sareb;17;16;-1;10;0.23;http://planreforma.com/blog/donde-encontrar-los-pisos-de-la-sareb/;0.00;0.00;0.75;27000;0.99,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.33,0.33
nueva coleccion el corte ingles 2014;17;17;0;10;0.00;http://planreforma.com/blog/dos-mares-la-nueva-coleccion-de-el-corte-ingles-mezcla-la-cultura-mediterranea-y-la-arabe/;0.00;0.00;0.00;105000;0.99,0.40,0.20,0.40,0.40,0.60,0.20,0.20,0.00,0.20,0.20,0.20
locales vivienda;17;0;0;10;0.08;http://planreforma.com/blog/convertir-un-local-en-una-vivienda-o-loft/;0.00;0.00;0.37;63900000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.99,0.50
modelos de mesas y sillas para comedor;17;0;0;10;0.00;http://planreforma.com/blog/decorar-mesa-comedor-sillas-diferentes/;0.00;0.00;0.00;539000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.99,0.99,0.00
precio de un baño completo;17;17;0;10;1.03;http://planreforma.com/blog/cuanto-cuesta-reformar-un-bano/;0.00;0.00;0.85;56700000;0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.50
para construir una casa;17;0;0;10;1.05;http://planreforma.com/calculador-obra_nueva/;0.00;0.00;0.74;63000000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
decoracion de pasillos y recibidores;19;0;0;10;0.00;http://planreforma.com/blog/ideas-sencillas-decorar-recibidor/;0.00;0.00;0.38;56000;0.33,0.33,0.33,0.33,0.33,0.99,0.33,0.99,0.67,0.33,0.33,0.33
comparador de casas;20;0;0;10;0.14;http://planreforma.com/;0.00;0.00;0.24;571000;0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.99
como decorar recibidores;18;0;0;10;0.00;http://planreforma.com/blog/ideas-sencillas-decorar-recibidor/;0.00;0.00;0.16;441000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50
ideas de cabeceras;18;0;0;10;0.00;http://planreforma.com/blog/ideas-cabeceros-para-la-cama/;0.00;0.00;0.00;410000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00
modelos escaleras;18;19;1;10;0.00;http://planreforma.com/blog/escaleras-interior-modelos/;0.00;0.00;0.39;609000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
modelos sillas comedor;18;0;0;10;0.00;http://planreforma.com/blog/decorar-mesa-comedor-sillas-diferentes/;0.00;0.00;1.00;664000;0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99
ideas para reformar baño;18;0;0;10;0.94;http://planreforma.com/blog/consejos-para-reformar-y-disenar-un-bano/;0.00;0.00;0.50;484000;0.33,0.67,0.33,0.33,0.33,0.33,0.99,0.67,0.67,0.33,0.67,0.67
distribución de baños;19;0;0;10;0.00;http://planreforma.com/blog/reformar-un-bano-%C2%BFpuedo-cambiar-los-sanitarios-de-lugar/;0.00;0.00;0.16;18300000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50
cuanto cuesta un departamento en madrid;20;0;0;10;0.00;http://planreforma.com/blog/presupuesto-reformas-madrid/;0.00;0.00;0.00;44400000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00
